adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/yMlk79kLF4GrqqP1OY0KccYB787.jpg,,25000000,"Comedy , Western , Adventure",,8388,tt0092086,en,¡Three Amigos!,"Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing.",15.934,/keQ4ra50w1nktSPRPauxpLaAM2F.jpg,L.A. Films,United States of America,1986-12-12,39200000,102,"Deutsch , English , Español",Released,"They're Down On Their Luck And Up To Their Necks In Senoritas, Margaritas, Banditos And Bullets!",¡Three Amigos!,False,6.368,782
False,/tXa8BkP2ewfFFjTB1dbLstLyu91.jpg,,25000000,"Adventure , Family , Fantasy",,13597,tt0091369,en,Labyrinth,"When teen Sarah is forced to babysit Toby, her baby stepbrother, she summons Jareth the Goblin King to take him away. When he is actually kidnapped, Sarah is given just thirteen hours to solve a labyrinth and rescue him.",23.501,/hbSdA1DmNA9IlfVoqJkIWYF2oYm.jpg,"Lucasfilm Ltd. , TriStar Pictures , Delphi V Productions , The Jim Henson Company , Henson Associates, Inc. , Henson Organisation","United Kingdom , United States of America",1986-06-27,12729917,102,English,Released,Where everything seems possible and nothing is what it seems.,Labyrinth,False,7.277,1979
False,/6G6nqSW9S7EHA9HrYl0Z8uo2H7f.jpg,,19000000,"Fantasy , Drama , War",,1417,tt0457430,es,El laberinto del fauno,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",62.472,/s8C4whhKtDaJvMDcyiMvx3BIF5F.jpg,"Telecinco Cinema , Estudios Picasso , Esperanto Filmoj , Tequila Gang","Mexico , Spain , United States of America",2006-10-10,83258226,118,Español,Released,What happens when make-believe believes it's real?,Pan's Labyrinth,False,7.75,9250
False,/6G5TEX6CgTpVHaEj2FRsGt2XwyE.jpg,,100,"Drama , Mystery",,990802,,en,Labyrinth,"A young man's unremarkable day to day life is interrupted by a series of increasingly disturbing reminders of a past incident - something he had desperately tried to leave behind him. Before long, the battles with his conscience begin to take a toll on his sanity.",0.792,/q2bqYr8KNdlk2u9kIuaPboAmogM.jpg,,United Kingdom,2022-06-21,0,21,English,Released,,Labyrinth,False,9.0,2
False,/j3pr1JEpKmDL3n6h6CQwXHY0gkU.jpg,Doraemon Collection,4000000,"Adventure , Animation",http://www.lukinternacional.com/es/catalogo/doraemon-y-el-secreto-del-laberinto.html,161822,tt1147521,ja,ドラえもん のび太とブリキの迷宮,"Nobita's dad stumbled upon a strange advertisement of a fantastic resort on television at midnight. Sleepy as he was, he made a reservation even though he didn't even realize he was talking to the advertisement. The next day he discussed with the family their holiday plans, only to realize he could not find the place anywhere on earth. All of a sudden though there was a suitcase in Nobita's room and intrigued as he was, he opened it only to find a portal to a beautiful resort managed by tin robots. Better still, it's absolutely free. It seems that there is a hidden agenda behind the person who invites them there.",25.154,/bkIR641RQyqk7hBlk0hui70dkz9.jpg,"Asatsu-DK , Shin-Ei Animation , Shogakukan Production , TV Asahi",Japan,1993-03-06,14800000,97,日本語,Released,New Doraemon's Adventure,Doraemon: Nobita and the Tin Labyrinth,False,7.192,26
False,/tg5Y6tS6gA4cLsYWMEgD8TMlEuE.jpg,,9000000,"Family , Science Fiction , Adventure",,10122,tt0091059,en,Flight of the Navigator,"12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.",19.448,/dS4jmRcEAmeBjEf5cZAuDtTLOPo.jpg,"Walt Disney Pictures , PSO , New Star Entertainment , Viking Film",United States of America,1986-07-30,18564613,90,English,Released,Come along on the greatest adventure of the summer!,Flight of the Navigator,False,6.928,662
False,,,50,,,1020893,,en,The Flight of The Navigator 2,"In a fast paced, technologically advancing world where nothing makes sense anymore due to quantum computer’s switch over. DoD deep state technology has become almost on par with civilian innovation and availability. A black projects group leader is AI (The Signal), who sets out a data intensive test for the young and gifted, genetically farmed/logged humans in the community, allocated civilian roles unwittingly, farmed by DoD for human biological systems ergonomics link ups (Avatar halo). Where the youngsters knew what they were somehow made for, and battle through a barrage of tests, both skillful, resourceful and physical, so that the candidates are craving the “right-stuff”role by which point, in order to fly one of these things (Navigators). Even willingly accept their test tube ancestry truth? Featuring the original movie’s characters. Mascotting brands like Boeing, Microsoft, and Bigelow Aerospace/Space X, with a random Weyland Industries gag..",0.6,,,,,400,110,,Released,The Flight of The Navigator,The Flight of The Navigator 2,False,0.0,0
False,/wb9HmFqa7TOWmvIRzJstdkjzOkG.jpg,,25000000,"Action , Adventure , Comedy , Fantasy",http://www.theofficialjohncarpenter.com/big-trouble-in-little-china/,6978,tt0090728,en,Big Trouble in Little China,"When trucker Jack Burton agreed to take his friend, Wang Chi, to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer Lo Pan—who must marry a girl with green eyes so he can regain his physical form.",29.813,/gI2Qs1yTTj3NcESJyttCkbmJ4k9.jpg,"20th Century Fox , TAFT Entertainment Pictures",United States of America,1986-05-30,11000000,99,"广州话 / 廣州話 , English",Released,Adventure doesn't come any bigger!,Big Trouble in Little China,False,7.214,2449
False,/dNt0qZTGIFntUcXfGASLrRcz3Xw.jpg,Short Circuit Collection,10000000,"Comedy , Family , Science Fiction",,2605,tt0091949,en,Short Circuit,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",16.74,/e3eimdUK6lLe0iaSlLrYVQF3yeL.jpg,"David Foster Productions , TriStar Pictures , PSO",United States of America,1986-05-09,40697761,98,English,Released,Something wonderful has happened... No. 5 is alive!,Short Circuit,False,6.559,1217
False,/yHiu96qz7EFf4O7YcnLHdxQp1jD.jpg,Short Circuit Collection,10000000,"Comedy , Family , Science Fiction , Drama",,11966,tt0096101,en,Short Circuit 2,"Robot Johnny 5 moves to the city to help his friend Ben Jahrvi with his toy manufacturing enterprise, only to be manipulated by criminals who want to use him for their own nefarious purposes.",16.243,/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg,"David Foster Productions , TriStar Pictures",United States of America,1988-07-06,21630088,110,English,Released,The adventures of America's most electric leading man continue.,Short Circuit 2,False,6.07,477
False,,,210000,"Science Fiction , Thriller",,750182,tt7662118,gu,શોર્ટ સર્કિટ,"Samay, an average IT guy, gets trapped in an evil plan of a scientist. He has to fight back, to save his love and the world by breaking the time loop.",0.6,/eQc7CfMaYIOgAQIlhzsbfdtJmQ6.jpg,Twilight Productions,India,2019-01-11,350000,126,,Released,,Short Circuit,False,0.0,0
False,/jsfIt1y0t7hNjYmC7mfsEIHwET8.jpg,The Fly (1986) Collection,15000000,"Horror , Science Fiction",,9426,tt0091064,en,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",63.897,/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg,"SLM Production Group , Brooksfilms","Canada , United Kingdom , United States of America",1986-08-15,60629159,96,English,Released,Be afraid. Be very afraid.,The Fly,False,7.368,3554
False,/xazdzH2BsKA1bXG0MUVxbyxDuL7.jpg,The Fly Collection,700000,"Drama , Horror , Science Fiction",,11815,tt0051622,en,The Fly,"Industrialist François Delambre is called late at night by his sister-in-law, Helene Delambre, who tells him that she has just killed her husband, André. Reluctant at first, she eventually explains to the police that André invented a matter transportation apparatus and, while experimenting on himself, a fly entered the chamber during the matter transference.",13.914,/kXdBcDh2EbgSIf4Oo1dxKapZM2f.jpg,20th Century Fox,United States of America,1958-07-16,3000000,94,"English , Français",Released,If she looked upon the horror her husband had become... she would scream for the rest of her life!,The Fly,False,7.098,417
False,,,15,"Thriller , TV Movie",,253358,tt0111261,de,The Spider and the Fly,A wager between two novelists about committing the perfect crime becomes real when a murder occurs under the circumstances they had plotted in jest and either one of them might be the killer.,1.736,,"Paramount , Wilshire Court Productions",United States of America,1994-01-18,0,87,English,Released,,The Spider and the Fly,False,6.5,1
False,/h2ybh40mmSg0gldhiw07L4XuEpt.jpg,,13125,"Animation , Comedy",,67602,tt0022420,en,The Spider and the Fly,"A kitchen is filled with houseflies. A spider wakes up and plays his web like a harp, attracting a pair of them; the female is trapped, and the male summons the cavalry, which arrives riding horseflies, riding dragonflies to drop pepper bombs, firing champagne bottles, and ultimately setting the web on fire and catching the spider on flypaper when he falls.",1.604,,"Columbia Pictures , Walt Disney Productions",United States of America,1931-10-15,0,7,English,Released,,The Spider and the Fly,False,5.472,18
False,/eU5fW21apU2CJYlmzJHoWo09GmE.jpg,,25000000,"Horror , Comedy",,10776,tt0091419,en,Little Shop of Horrors,"Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day Seymour finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper.",15.678,/iKkbN17OmFosaW6asCNZTTsyvpu.jpg,"Warner Bros. Pictures , Geffen Pictures",United States of America,1986-12-19,38748395,94,English,Released,Don't feed the plants.,Little Shop of Horrors,False,6.884,1179
False,/sGz7JApiDtClRFxffIw3WgRK8y2.jpg,,30000,"Horror , Comedy , Science Fiction",,24452,tt0054033,en,The Little Shop of Horrors,"Seymour works in a skid row florist shop and is in love with his beautiful co-worker, Audrey. He creates a new plant that not only talks but cannot survive without human flesh and blood.",10.849,/8wukZauAXzmtG5uIsJwk4TO1yvo.jpg,"Roger Corman Productions , Santa Clara Productions",United States of America,1960-08-05,0,72,English,Released,The funniest picture this year!,The Little Shop of Horrors,False,6.189,296
False,/3ugxkNhsN7MWwshk9jR6Xi7cFTR.jpg,,14000000,"Animation , Family , Adventure , Mystery",http://movies.disney.com/the-great-mouse-detective,9994,tt0091149,en,The Great Mouse Detective,"When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime.",28.246,/9uDr7vfjCFr39KGCcqrk44Cg7fQ.jpg,"Walt Disney Pictures , Silver Screen Partners II",United States of America,1986-07-02,38625550,74,English,Released,London's crime-fighting ace on his most baffling case!,The Great Mouse Detective,False,7.047,1381
False,/jqfCHNmjJVo5nJnLPM3ww7yqfNm.jpg,,30000000,"Drama , War",https://www.warnerbros.com/movies/full-metal-jacket,600,tt0093058,en,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,57.373,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,"Warner Bros. Pictures , Stanley Kubrick Productions , Natant","United Kingdom , United States of America",1987-06-26,46357676,117,"English , Tiếng Việt",Released,"Vietnam can kill me, but it can’t make me care.",Full Metal Jacket,False,8.144,8879
False,/d7STOQJivOFLmEUDNEGGY5AorQC.jpg,,16000000,"Adventure , Family , Fantasy , Comedy , Romance",http://princessbrideforever.com/,2493,tt0093779,en,The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",24.897,/kTXxdNv44najTayFcrT487xWuDv.jpg,"The Princess Bride Ltd. , Buttercup Films Ltd. , Act III Productions",United States of America,1987-09-25,30861665,99,English,Released,It's as real as the feelings you feel.,The Princess Bride,False,7.665,3871
False,/vMGkly71Jm2KwHN407mxheMGUYR.jpg,RoboCop Collection,13000000,"Action , Thriller , Science Fiction",,5548,tt0093870,en,RoboCop,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",38.482,/hHtOgGb3NihlyRATHlKPaFApbrd.jpg,Orion Pictures,United States of America,1987-07-17,53424681,102,English,Released,Part man. Part machine. All cop. The future of law enforcement.,RoboCop,False,7.274,4150
False,/hTDAWiohFTwJaKNcCNlsKs64bip.jpg,,120000000,"Science Fiction , Action",http://www.robocop.com,97020,tt1234721,en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",23.939,/gM5ql3BKYmHG3WtZ0buKXN7xY8O.jpg,"Columbia Pictures , Metro-Goldwyn-Mayer , Strike Entertainment , Dynamic Effects Canada","Canada , United States of America",2014-01-30,242688965,118,English,Released,We've got the future under control.,RoboCop,False,5.834,4809
False,/cT0YCYCtAQC8wi56VWK1JRGgk3a.jpg,RoboCop Collection,35000000,"Action , Adventure , Crime , Science Fiction , Thriller",,5549,tt0100502,en,RoboCop 2,"After a successful deployment of the Robocop Law Enforcement unit, OCP sees its goal of urban pacification come closer and closer, but as this develops, a new narcotic known as ""Nuke"" invades the streets led by God-delirious leader Cane. As this menace grows, it may prove to be too much for Murphy to handle. OCP tries to replicate the success of the first unit, but ends up with failed prototypes with suicidal issues... until Dr. Faxx, a scientist straying away from OCP's path, uses Cane as the new subject for the Robocop 2 project, a living God.",27.815,/bmErS9eMqctVSpNaieU56SLfMEC.jpg,Orion Pictures,United States of America,1990-06-22,45681173,117,English,Released,He's back to protect the innocent.,RoboCop 2,False,5.949,1488
False,/oBDyiMDdJsxIYcN57JRfscGAo9f.jpg,RoboCop Collection,22000000,"Action , Adventure , Crime , Science Fiction , Thriller",,5550,tt0107978,en,RoboCop 3,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, Robocop must decide where his loyalties lie.",24.406,/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg,Orion Pictures,United States of America,1993-04-17,10696210,104,"English , 日本語",Released,He's back. Back on line. Back on duty.,RoboCop 3,False,4.756,988
